Employee_ID,Name,Age,Department,City,Salary,Joining_Date,Email,Phone_Number,Performance_Score,Bonus_Percentage,Work_Hours_Per_Week,Status,Remarks
1997,Mary Rogers,32.0,Marketing,Trivandrum,,,invalidemail.com,3361403962,2.0,-10.0,,Inactive,
1998,Amber Henderson,120.0,IT,Thrissur,,24-01-2021,escobaradrienne@hotmail.com,1886540424,4.0,20.0,35.0,Pending, 
325,Ryan Snyder,20.0,Finance,Kochi,31070.0,,kmurray@gmail.com,,4.0,20.0,,active,Needs Improvement
2000,Natalie Ponce,22.0,,Thrissur,21631.0,20-01-2026,,,,15.0,40.0,Inactive,Needs Improvement
2001,Benjamin Woods,,,Kannur,37581.0,,invalidemail.com,,2.0,,35.0,Pending, 
2002,Teresa Smith,-5.0,Sales,Trivandrum,66752.0,,dawn30@frazier.net,4198097371,10.0,20.0,45.0,active,Top Performer
154,Kevin Herrera,-5.0,HR,Kannur,32509.0,12-07-2020,invalidemail.com,,1.0,,,Inactive,Good
373,Sean Little,-5.0,Support,,,2023/10/08,invalidemail.com,4505179249,10.0,15.0,45.0,Inactive,Top Performer
319,Shane Munoz,-5.0,HR,Thrissur,,2023/06/06,invalidemail.com,99999,1.0,15.0,50.0,,Top Performer
2006,Mrs. Natalie Miller,120.0,Marketing,,47202.0,24-11-2024,,99999,2.0,15.0,50.0,ACTIVE,
2007,Olivia Powell,58.0,IT,,24532.0,2020/12/27,invalidemail.com,0696095847,4.0,20.0,40.0,Pending,Needs Improvement
2008,Tyler Alvarado,,Sales,Calicut,71151.0,2026/04/21,,9096664811,1.0,,35.0,,Top Performer
2009,Nicole Wilson,26.0,,Kannur,25687.0,03-06-2022,theodore52@hotmail.com,99999,3.0,5.0,45.0,active,Top Performer
2010,Annette Weber,120.0,HR,Thrissur,73194.0,24-02-2022,alexisfreeman@jimenez-doyle.com,99999,5.0,,100.0,Pending,
2011,Julia Foster,-5.0,Support,Kannur,93393.0,,invalidemail.com,99999,10.0,5.0,45.0,Inactive, 
2012,Brian Ryan,-5.0,Support,,,03-11-2020,invalidemail.com,99999,1.0,5.0,100.0,Inactive,Needs Improvement
2013,Evelyn Snow,120.0,,Kannur,119889.0,2023/06/04,ashley36@yahoo.com,,3.0,15.0,40.0,active, 
2014,Jay Clark,,Support,Calicut,,06-11-2024,invalidemail.com,,4.0,,40.0,,Good
2015,William Thompson,120.0,HR,,,,invalidemail.com,,1.0,15.0,45.0,Inactive, 
263,Brandi Anderson,,Finance,Kannur,42015.0,14-09-2022,dtucker@lynch.com,,1.0,10.0,40.0,Active,
2017,Kristopher Hopkins,,HR,Kannur,50578.0,2025/05/29,whitejessica@gmail.com,6885026909,2.0,15.0,50.0,Pending,Good
420,Devin Williams,30.0,HR,Calicut,43018.0,2024/05/31,lphillips@gmail.com,99999,1.0,20.0,35.0,Inactive,Needs Improvement
2019,Isaiah Wilson,120.0,Finance,Thrissur,,2023/12/20,grodriguez@pacheco.net,,3.0,-10.0,100.0,Active,Top Performer
2020,Susan Maldonado,24.0,Marketing,Thrissur,,24-01-2024,invalidemail.com,99999,10.0,5.0,40.0,Pending,Needs Improvement
2021,Alicia Jones,57.0,,Calicut,,,invalidemail.com,0511934017,3.0,-10.0,100.0,Inactive,Top Performer
366,Mason Phillips,120.0,Support,Kannur,26962.0,2022/12/30,invalidemail.com,99999,1.0,20.0,50.0,Inactive,Needs Improvement
2023,Mitchell Young,-5.0,Sales,,,2019/11/11,lopezcody@hotmail.com,0818467555,,-10.0,,,Top Performer
2024,Leslie Hopkins,-5.0,Sales,Trivandrum,74698.0,23-11-2022,invalidemail.com,9182272822,1.0,15.0,,ACTIVE,
229,David Price,120.0,HR,,73053.0,18-02-2022,,99999,1.0,,35.0,, 
392,Michelle Davis,26.0,Support,Calicut,,,sharon95@hotmail.com,99999,10.0,,,ACTIVE, 
144,Christian Hicks,-5.0,HR,Thrissur,30866.0,,thompsonsara@roth-shepard.com,99999,5.0,20.0,100.0,ACTIVE,Top Performer
2028,Michelle Brewer,42.0,Support,Thrissur,,2022/04/28,invalidemail.com,99999,10.0,,,Inactive,
2029,Alexander Moore,,,Kochi,80735.0,,,,1.0,-10.0,100.0,Pending,
181,Adrienne Brooks,38.0,IT,Thrissur,38229.0,20-10-2025,,,,5.0,,Inactive,Good
2031,Morgan Jordan,120.0,Finance,Trivandrum,86213.0,,,7421130800,4.0,20.0,35.0,Pending,
195,Donald Stout,120.0,Sales,,,,invalidemail.com,99999,1.0,5.0,50.0,Pending,Top Performer
2033,April Garza,35.0,Marketing,Kochi,,,,99999,2.0,,40.0,Active,Good
2034,Michael Clark MD,-5.0,Support,Kannur,,2024/04/09,butlerphilip@yahoo.com,5048010351,,10.0,35.0,active,
2035,Robert Johnson,-5.0,Support,Calicut,,10-01-2019,millermichele@hotmail.com,8916318338,3.0,-10.0,35.0,Inactive,Top Performer
2036,Brandon Wilson,38.0,Marketing,,21116.0,,brenda01@gmail.com,,5.0,,,Inactive, 
267,Adam Edwards DDS,120.0,IT,Kochi,83008.0,2023/12/05,zvega@hotmail.com,7677407377,2.0,15.0,40.0,ACTIVE,Needs Improvement
2038,Marcus Lucero,,Marketing,Trivandrum,25790.0,,robertcampbell@espinoza.com,3228467558,4.0,-10.0,100.0,Pending,Good
2039,Jennifer Crawford,-5.0,,Kannur,92238.0,02-12-2020,,,4.0,-10.0,40.0,Pending,Good
2040,Stacy Nash,-5.0,,Trivandrum,86402.0,,invalidemail.com,5318468000,1.0,10.0,40.0,Inactive,Good
191,Christy Nguyen,-5.0,,,34992.0,23-05-2024,mendozapaul@orozco.com,99999,1.0,-10.0,45.0,ACTIVE, 
2042,Joshua Hunter,52.0,Finance,Kochi,31407.0,2018/10/13,invalidemail.com,99999,1.0,-10.0,,Active,Needs Improvement
2043,Colleen Ortiz,-5.0,Support,Thrissur,81936.0,31-08-2025,,,4.0,10.0,50.0,Active,Top Performer
2044,Richard Gonzalez,120.0,HR,Kochi,60330.0,27-09-2020,davidmartinez@yahoo.com,99999,,,40.0,Pending, 
2045,Sherry Olson,,IT,Kochi,43086.0,2019/04/09,invalidemail.com,6629576856,2.0,5.0,35.0,ACTIVE,Good
2046,Stephanie Fox,36.0,Marketing,,67892.0,06-02-2024,,,4.0,5.0,50.0,Active,Good
2047,Jennifer Hansen,,Support,Trivandrum,30126.0,2018/07/15,,,5.0,10.0,45.0,,
2048,Brenda Griffin,120.0,Sales,Trivandrum,,07-10-2024,amber98@cook.net,6553578516,5.0,5.0,35.0,ACTIVE,Good
2049,Justin Brown,120.0,Support,Kochi,58901.0,2019/12/10,,,1.0,15.0,45.0,active,Good
2050,Jennifer Howard,-5.0,IT,Kochi,18178.0,2022/12/04,,,4.0,,40.0,Active,Good
2051,Charles Wood,,,Calicut,,2022/07/27,invalidemail.com,,4.0,,45.0,Active,
2052,Jesse Mejia,-5.0,Sales,Thrissur,,19-09-2019,robert60@hotmail.com,,1.0,-10.0,40.0,active, 
2053,Kristi Paul,44.0,HR,Calicut,,2023/07/24,invalidemail.com,99999,2.0,5.0,100.0,, 
2054,Marcus Cook,25.0,Marketing,Thrissur,23960.0,2023/03/10,,99999,3.0,20.0,35.0,Inactive,Top Performer
2055,Jennifer Johnson,-5.0,Finance,Thrissur,,2025/06/16,invalidemail.com,,3.0,,50.0,, 
2056,Leslie Shaffer,49.0,Support,Calicut,,2024/12/30,jwilliams@smith.com,9123422164,1.0,20.0,50.0,Active,Good
2057,Amy Davis,120.0,Marketing,Calicut,47087.0,25-04-2021,marcperez@thompson-holmes.info,99999,5.0,5.0,35.0,Active,
2058,Charles Nelson,,Sales,Trivandrum,31974.0,2025/08/02,invalidemail.com,4059597165,10.0,15.0,45.0,ACTIVE,
2059,Kelly West,-5.0,Support,Trivandrum,76686.0,2019/05/17,brownjustin@yahoo.com,6160931859,5.0,5.0,50.0,,Good
2060,Betty Hanson,120.0,Marketing,,45671.0,,,0716727728,4.0,-10.0,50.0,Pending,Needs Improvement
426,Dalton Snyder,35.0,IT,Calicut,80602.0,,invalidemail.com,99999,,10.0,45.0,ACTIVE,
2062,Jay Shepherd,-5.0,,Trivandrum,43700.0,,brianpoole@yahoo.com,,2.0,20.0,100.0,active, 
2063,James Steele,,,Kochi,52180.0,2021/10/22,,99999,4.0,5.0,50.0,Active,Top Performer
2064,Joanna Young,-5.0,Marketing,Calicut,,30-03-2023,,1877728994,4.0,10.0,45.0,Active,
2065,Marissa Alvarez,120.0,IT,Calicut,,,,,5.0,20.0,35.0,Active,Top Performer
2066,Vanessa Horton,,IT,,60946.0,17-03-2020,,,4.0,20.0,100.0,ACTIVE,Needs Improvement
2067,Samantha Anderson,44.0,Sales,Kochi,,,melissa61@saunders-johnson.com,8183260238,,-10.0,35.0,Active,Top Performer
2068,Gail Sanchez,120.0,,Trivandrum,27229.0,,,,5.0,5.0,40.0,Active,Needs Improvement
2069,Felicia Montgomery,120.0,Support,Kannur,90881.0,,,4735629043,10.0,-10.0,100.0,, 
2070,Mary Jones,24.0,Finance,,43774.0,2018/08/21,,8029638938,4.0,-10.0,50.0,,Needs Improvement
372,Steven Mendez,,HR,Kochi,,,,0018703031,2.0,5.0,50.0,Inactive,Good
63,Randall Thompson,44.0,Support,,,,,5967980624,10.0,5.0,40.0,Inactive,
123,Dr. Randall Gonzales,,Finance,,75194.0,,,8743613482,4.0,20.0,50.0,Pending,Good
2074,Terry Benton,120.0,HR,,93681.0,,jesse03@craig.info,,10.0,20.0,50.0,Active,Needs Improvement
2075,Craig Mendoza,120.0,,,,30-04-2021,bowenricardo@yahoo.com,99999,2.0,,50.0,Pending,Top Performer
411,Melissa Powell,-5.0,Marketing,Kochi,57489.0,05-12-2019,jacobsonsandra@hotmail.com,99999,10.0,10.0,40.0,Active,
2077,Kimberly Chase,-5.0,IT,Kochi,470950.0,2026/05/08,invalidemail.com,,3.0,,100.0,,Good
272,Christopher Holloway,,Finance,Thrissur,,09-05-2023,,3988397732,1.0,-10.0,100.0,Pending,
92,Rebecca Gonzalez,45.0,HR,Calicut,,21-03-2024,invalidemail.com,,3.0,5.0,,Active,Needs Improvement
2080,Mark Davis,,Marketing,,,2019/03/25,invalidemail.com,,3.0,15.0,35.0,ACTIVE,Needs Improvement
2081,Margaret Smith,-5.0,Support,Calicut,53315.0,2021/03/12,invalidemail.com,8030349922,2.0,-10.0,,active,Needs Improvement
2082,Dale Stephens,120.0,Marketing,Trivandrum,,,waltondanielle@hotmail.com,6821044441,2.0,5.0,35.0,ACTIVE,Good
2083,Marcus Rodriguez,,Support,Trivandrum,65381.0,,,4404127628,5.0,20.0,40.0,Inactive,Good
2084,Angela Martin,-5.0,HR,,86380.0,2022/06/10,invalidemail.com,99999,5.0,15.0,40.0,Inactive,Good
2085,Kelly Harrison,120.0,HR,Thrissur,26395.0,2023/05/28,invalidemail.com,,1.0,20.0,100.0,,Needs Improvement
323,Stephanie Villarreal,40.0,HR,Thrissur,82232.0,,,99999,3.0,15.0,35.0,,Good
2087,Stacy Butler,120.0,Support,Calicut,20401.0,10-09-2024,invalidemail.com,3836486432,2.0,-10.0,35.0,Active,Needs Improvement
2088,Ethan Patterson,40.0,HR,,72832.0,,,1181988369,1.0,-10.0,40.0,,Top Performer
2089,Clifford Meza,33.0,IT,,36657.0,,patrick87@hale.com,,1.0,,35.0,active,
198,William Brown,39.0,HR,Calicut,73872.0,08-01-2022,invalidemail.com,99999,3.0,15.0,35.0,Active,
2091,Joshua Richardson,120.0,Finance,,52590.0,,invalidemail.com,,1.0,5.0,45.0,,Good
485,Brian Camacho,30.0,Marketing,Calicut,36704.0,2019/05/21,georgeatkinson@gmail.com,5114128958,3.0,5.0,45.0,Active, 
2093,Wesley Shepherd,120.0,,Calicut,71470.0,,invalidemail.com,99999,2.0,-10.0,40.0,,Needs Improvement
2094,Tammy Suarez,-5.0,Support,Trivandrum,35453.0,31-08-2019,invalidemail.com,99999,,5.0,100.0,,Top Performer
2095,Jennifer Marks,120.0,Sales,,,22-09-2020,kathleendouglas@yahoo.com,7377375231,3.0,10.0,45.0,Pending, 
2096,Melissa Dixon,45.0,HR,Kochi,,2025/09/16,invalidemail.com,,5.0,5.0,40.0,Active,Top Performer
4,Leslie Barber,-5.0,Sales,,87946.0,2020/05/31,kristopher59@delgado.net,1912188191,5.0,10.0,45.0,,Top Performer
2098,Samantha Dean,120.0,Support,,65771.0,2023/03/29,,99999,4.0,15.0,50.0,active, 
2099,Michael Holland,120.0,,Trivandrum,,2021/01/01,invalidemail.com,1163848651,4.0,15.0,45.0,,Good
2100,Caitlyn Lucas,-5.0,Sales,,18073.0,25-10-2024,invalidemail.com,,2.0,10.0,35.0,Inactive,Needs Improvement
2101,James Grimes,-5.0,IT,,67665.0,,daniellecabrera@gmail.com,4445890864,,,100.0,ACTIVE, 
352,Dwayne Garcia,-5.0,Sales,,94901.0,06-06-2018,,8177592489,,,,,
2103,Keith Levine,45.0,,,,24-10-2021,uguzman@gmail.com,,,20.0,100.0,ACTIVE, 
188,Donna Crawford,52.0,Marketing,,37075.0,2018/06/22,floreseric@collins-george.com,,4.0,20.0,100.0,Inactive,Good
122,Jessica Newman,120.0,Marketing,Thrissur,,,,,10.0,15.0,45.0,Pending,
2106,Donald Pham,-5.0,Marketing,,,24-07-2025,,99999,2.0,20.0,100.0,Pending,Top Performer
2107,Aimee Walton,45.0,,,,2019/10/28,fgarcia@french.net,99999,5.0,-10.0,,Inactive, 
28,Thomas Torres,-5.0,Finance,Thrissur,92408.0,2019/10/24,invalidemail.com,,10.0,10.0,100.0,active,Top Performer
194,Brent Thompson,120.0,,Calicut,72609.0,2020/11/29,,9930460783,4.0,-10.0,40.0,Active,
491,Frank Hughes,,Finance,,,11-07-2019,,,1.0,20.0,,ACTIVE,Needs Improvement
2111,Courtney Martinez,38.0,HR,Calicut,68843.0,2025/07/23,,,5.0,15.0,40.0,ACTIVE,Top Performer
2112,Jennifer Sparks,120.0,HR,Calicut,23664.0,2021/02/07,garcialisa@garcia.com,99999,,-10.0,100.0,Pending,Good
2113,Rose Mcbride,,HR,Calicut,,2019/09/19,invalidemail.com,99999,1.0,15.0,50.0,ACTIVE,Top Performer
2114,Diana Patterson,48.0,HR,Kochi,,28-12-2018,invalidemail.com,2616434834,4.0,15.0,35.0,Inactive,
141,Bobby Brown,45.0,,Calicut,65245.0,25-10-2019,,,2.0,-10.0,,Active,Needs Improvement
2116,Lindsey Leon,-5.0,Sales,Calicut,,09-03-2025,nicolelewis@scott.org,,,10.0,100.0,,Good
2117,Stephanie English MD,35.0,Finance,Trivandrum,,2026/01/17,invalidemail.com,99999,5.0,15.0,35.0,Inactive,
256,Katie Cantrell,120.0,,Calicut,45819.0,09-05-2019,,2400522505,4.0,20.0,40.0,ACTIVE, 
2119,Lisa Carpenter,-5.0,Marketing,Kannur,26089.0,,,5331682445,4.0,,35.0,Inactive,Needs Improvement
2120,April Hughes,-5.0,Sales,Kannur,,,ryan93@owens.com,99999,,20.0,35.0,,Good
2121,Alyssa Pierce,,Finance,Trivandrum,62664.0,,angela95@hurst.com,99999,4.0,,50.0,Inactive,Good
2122,Michelle Burke,,Marketing,,27684.0,,vmartinez@french.org,,5.0,10.0,,active, 
13,Vincent Bonilla,,HR,Kannur,37229.0,15-04-2023,russell17@fisher.com,,2.0,10.0,,Inactive,
2124,Nathan Munoz,120.0,Marketing,Thrissur,,2019/01/07,invalidemail.com,,5.0,,50.0,Inactive, 
2125,Zachary Gonzales,,IT,Thrissur,37043.0,,gabriellejackson@gmail.com,99999,3.0,20.0,100.0,active,Top Performer
2126,Lisa Clark,-5.0,Sales,,36003.0,,invalidemail.com,,10.0,5.0,100.0,active,Top Performer
2127,Heather French,,IT,Thrissur,,2018/11/30,,99999,4.0,20.0,,ACTIVE,Top Performer
163,Caleb Blankenship,-5.0,,,,26-04-2025,invalidemail.com,5311293605,2.0,,,ACTIVE, 
2129,Christopher Holmes,45.0,,Thrissur,38074.0,28-10-2025,,0047741776,4.0,-10.0,100.0,Active,
2130,Jonathan Romero,51.0,Support,Thrissur,51706.0,2018/11/25,ltorres@frye.com,99999,4.0,-10.0,100.0,active, 
354,Summer Richardson,120.0,IT,,85542.0,,invalidemail.com,,1.0,10.0,50.0,ACTIVE, 
2132,Bradley Castro,120.0,Support,,,2023/09/13,stephen34@downs.com,99999,10.0,5.0,35.0,ACTIVE, 
2133,Nicholas Ali,-5.0,Sales,,90924.0,14-12-2022,invalidemail.com,2903613940,,,100.0,,
2134,Tammy Williams,-5.0,Support,Kochi,,,ajones@rich-guerrero.net,99999,10.0,15.0,35.0,Pending,Needs Improvement
191,Beth Turner,-5.0,IT,,89823.0,14-01-2023,,99999,4.0,5.0,100.0,Active,Top Performer
27,Daniel Hicks,23.0,IT,Thrissur,26830.0,,invalidemail.com,3060465038,,10.0,35.0,Pending,Good
2137,Jeffrey Kelley,,Sales,Kochi,55887.0,21-09-2025,,8634889511,5.0,20.0,45.0,ACTIVE, 
2138,Thomas Lee,-5.0,Finance,Thrissur,78386.0,,invalidemail.com,,3.0,15.0,40.0,Pending,Needs Improvement
2139,Kaitlyn George,120.0,Sales,Kannur,51805.0,2024/11/06,theodorethomas@fisher-thomas.com,99999,10.0,-10.0,40.0,active,Top Performer
2140,Amanda Carroll,-5.0,,Thrissur,23157.0,04-12-2024,invalidemail.com,99999,10.0,20.0,100.0,ACTIVE, 
347,Kelly Clark,120.0,Finance,Kannur,33101.0,08-05-2022,invalidemail.com,99999,5.0,-10.0,35.0,Pending, 
2142,Jacqueline Aguirre,120.0,Marketing,Thrissur,69247.0,25-07-2020,,5457183424,2.0,15.0,,active,Needs Improvement
2143,Linda Graves,41.0,Marketing,Thrissur,,,,99999,2.0,10.0,45.0,Pending,Needs Improvement
2144,Grant Oliver,26.0,Sales,,75851.0,16-03-2021,,,3.0,-10.0,35.0,ACTIVE,Top Performer
2145,Deborah Fischer,,,Calicut,85066.0,21-12-2018,santanasandra@gmail.com,99999,10.0,,50.0,Active, 
2146,Lisa Frazier,37.0,,Kochi,77501.0,01-01-2024,latoyamarsh@yahoo.com,,10.0,20.0,45.0,Inactive,Top Performer
2147,Katelyn Wilson,,,Thrissur,82925.0,,invalidemail.com,,10.0,5.0,100.0,ACTIVE,Needs Improvement
2148,Andrew Bryant,120.0,IT,Trivandrum,,2019/05/23,mirandanatalie@wright-ho.biz,99999,2.0,,40.0,active,Good
2149,Deborah Walton,120.0,IT,Kochi,51039.0,2020/03/22,mariaarellano@gmail.com,99999,3.0,,35.0,Pending,Top Performer
229,Gregory West,-5.0,Marketing,Thrissur,,,invalidemail.com,99999,3.0,15.0,45.0,Pending, 
2151,Jon Zimmerman,20.0,Marketing,Calicut,51814.0,,,,2.0,20.0,35.0,,Top Performer
2152,Rebecca Williams,,Finance,Kannur,,01-09-2025,,,1.0,5.0,40.0,Pending, 
125,Arthur Thompson,-5.0,Sales,Kochi,80720.0,2023/10/10,invalidemail.com,,10.0,20.0,40.0,,Needs Improvement
15,Joanne Schmidt,120.0,Marketing,Kochi,,2021/02/06,lindsey10@gmail.com,4301923529,4.0,5.0,40.0,,Needs Improvement
2155,Brittney Smith,-5.0,Support,Calicut,76918.0,,,99999,1.0,,50.0,,Needs Improvement
2156,Kaitlin Miller,,Support,Kochi,,10-06-2018,,,1.0,20.0,,Inactive, 
2157,George Humphrey,120.0,Finance,Thrissur,,,invalidemail.com,,4.0,20.0,40.0,Pending,
2158,Travis Perez,,Finance,Calicut,60743.0,28-07-2024,tammyweaver@gmail.com,,5.0,-10.0,,active,
140,Kevin Fernandez,120.0,HR,Thrissur,59431.0,,david64@hernandez-davis.net,,10.0,,45.0,active,Good
2160,Sandy Brown,-5.0,Sales,,61035.0,,juliawilkins@hotmail.com,8972537873,,10.0,35.0,Inactive,
404,William Gilbert,-5.0,HR,Kannur,68021.0,,,,10.0,15.0,40.0,active,Needs Improvement
2162,Natalie Black,29.0,Marketing,Kannur,87361.0,2018/06/22,,5050984622,10.0,15.0,50.0,Active,Good
2163,Andrew Mills,120.0,,,71306.0,,,99999,4.0,10.0,45.0,active,Needs Improvement
2164,Justin Goodman,120.0,Finance,Calicut,,2020/05/15,,99999,,,50.0,Inactive,Good
2165,Christopher Simon,120.0,,,46917.0,2020/05/15,craigkaren@yahoo.com,99999,,10.0,45.0,Active,Needs Improvement
2166,Geoffrey Brooks,-5.0,IT,,,10-06-2025,invalidemail.com,9576984452,1.0,20.0,50.0,ACTIVE, 
2167,Calvin Archer,-5.0,HR,Thrissur,,2019/07/26,invalidemail.com,99999,5.0,5.0,45.0,Pending, 
2168,Vickie Davis,,Support,Calicut,,,millernicole@wolfe-garcia.com,,2.0,15.0,,ACTIVE,Top Performer
6,Michael Farley,,Support,Thrissur,64170.0,2024/04/01,invalidemail.com,,10.0,,100.0,Pending,Needs Improvement
2170,Stephanie Krause,33.0,Sales,Calicut,,,richerika@olsen-hendricks.com,2659542921,10.0,10.0,,ACTIVE,Good
47,Laura Tate,,HR,Trivandrum,,2026/03/02,,,1.0,15.0,,Active,Good
2172,Laura Morgan,-5.0,Finance,,,02-05-2020,invalidemail.com,99999,4.0,5.0,40.0,,
164,Steven Collins,-5.0,Support,Thrissur,82356.0,2021/02/17,invalidemail.com,,5.0,-10.0,45.0,Pending,
2174,Mark Ramirez,120.0,Finance,,,11-12-2019,,,4.0,10.0,,,Good
2175,Hannah Parker,,Marketing,Trivandrum,,09-07-2021,,99999,2.0,-10.0,100.0,Pending,Needs Improvement
2176,Troy Miller,-5.0,Support,Trivandrum,87414.0,03-05-2024,sherman@braun-watts.com,,,-10.0,40.0,Active,Top Performer
2177,Scott Rodriguez,33.0,,,,,laura95@williams.com,99999,,20.0,,Pending,
2178,Sarah Guzman,,,,483071.0,2020/05/20,,6810671303,2.0,-10.0,35.0,Inactive,Top Performer
2179,Douglas Franco,,Finance,,55451.0,15-07-2021,,99999,1.0,10.0,100.0,Active, 
2180,Bryan Hogan,57.0,Support,Kochi,,2019/01/11,invalidemail.com,,3.0,5.0,40.0,,Needs Improvement
2181,Michelle Beltran,,,Trivandrum,38167.0,,,9561857507,3.0,,100.0,Pending,
91,Madeline Smith,-5.0,Sales,Calicut,74676.0,2023/09/19,vincent37@yahoo.com,99999,10.0,10.0,35.0,Active,Needs Improvement
2183,Shirley Singh,52.0,HR,Kochi,29313.0,25-02-2026,invalidemail.com,,10.0,15.0,,Active,Needs Improvement
2184,Jessica Monroe,-5.0,Support,Kannur,24650.0,2025/11/29,invalidemail.com,1946351847,2.0,5.0,,Active, 
2185,Jason Miller,-5.0,Marketing,,27188.0,,lynchjeffrey@ball.biz,8533176754,4.0,10.0,40.0,active,
2186,Deborah Pace,50.0,Sales,,57373.0,,lindsay04@yahoo.com,,5.0,,35.0,ACTIVE,Good
2187,William Carpenter,21.0,HR,,,26-08-2024,collierpreston@greene.com,6516593920,10.0,10.0,45.0,Pending, 
132,Jill Wood,120.0,Sales,,66218.0,,invalidemail.com,99999,3.0,-10.0,40.0,Pending,
2189,Tanya Butler,45.0,,Calicut,67456.0,,invalidemail.com,,5.0,-10.0,35.0,Active,Good
2190,Jonathan Williams,-5.0,,,59347.0,26-07-2019,raymond03@miller.com,99999,4.0,20.0,35.0,Active,Top Performer
2191,Paul Lawson,,HR,,,2020/05/30,charlesbates@mercado.com,5087545329,4.0,5.0,100.0,,Top Performer
2192,John Collins,37.0,Marketing,Kannur,21463.0,05-04-2024,wilsonnathaniel@yahoo.com,1936265289,2.0,15.0,40.0,Active,
2193,Lonnie Anderson,,IT,Trivandrum,,,,3344168773,10.0,,50.0,Inactive,Needs Improvement
2194,Stephen Webster,120.0,Support,Trivandrum,60601.0,2021/08/16,invalidemail.com,3767106286,2.0,,35.0,ACTIVE,
2195,Richard Nash,-5.0,IT,Thrissur,58739.0,,angelaspears@yahoo.com,,,20.0,40.0,active, 
2196,Justin Aguirre,,IT,Trivandrum,49525.0,2021/07/15,invalidemail.com,,3.0,20.0,50.0,Pending, 
2197,James Hanna,51.0,HR,Kochi,74456.0,2025/05/12,sanfordthomas@hotmail.com,4683468164,4.0,15.0,45.0,Inactive, 
2198,Evan Baldwin,120.0,Sales,Thrissur,75968.0,07-11-2022,amberroberts@rodriguez.info,,10.0,15.0,45.0,Active,Top Performer
2199,Kristen Carroll,44.0,Sales,Kannur,32777.0,,invalidemail.com,6571260241,1.0,15.0,50.0,Active,Needs Improvement
86,Paul Allen,120.0,Finance,Trivandrum,85685.0,,,99999,4.0,15.0,45.0,Inactive,
2201,Nathan Gutierrez,-5.0,IT,Kochi,67777.0,2021/03/15,ystephens@mullins.org,2214941575,3.0,-10.0,45.0,,Top Performer
346,Lori Roberts,47.0,Sales,Calicut,,09-12-2020,marybrooks@gmail.com,9423069619,5.0,20.0,100.0,Inactive,Needs Improvement
193,Lauren Thomas,,Support,Kochi,46907.0,,,99999,,10.0,50.0,ACTIVE,Needs Improvement
167,Angela Sullivan,,Finance,Kochi,25255.0,,,,1.0,20.0,100.0,Pending,Good
2205,Robert Hall,,Finance,,,,,99999,5.0,15.0,40.0,,
415,Jeffrey Diaz,120.0,Support,,78738.0,,invalidemail.com,,1.0,15.0,40.0,ACTIVE,Top Performer
2207,Matthew Banks,,,Kochi,,,,99999,10.0,-10.0,100.0,Pending,
2208,Grace Brown,-5.0,Support,,40092.0,18-07-2019,,99999,2.0,15.0,45.0,active, 
2209,Erika Rasmussen,40.0,,Kannur,59802.0,,wesley08@gmail.com,,2.0,10.0,50.0,Pending, 
47,Harold Warren,-5.0,Marketing,Kochi,81755.0,24-12-2020,,,5.0,15.0,100.0,,Top Performer
2211,Jennifer Hill,120.0,,,27816.0,,invalidemail.com,,3.0,5.0,100.0,Pending,Needs Improvement
2212,Lori Gray,-5.0,HR,,50141.0,,invalidemail.com,,3.0,20.0,100.0,active, 
2213,Jason Hansen,120.0,IT,Trivandrum,90718.0,,invalidemail.com,,4.0,5.0,35.0,Pending, 
444,David Freeman,120.0,Sales,,26486.0,16-01-2025,invalidemail.com,,5.0,5.0,35.0,active,Good
131,Taylor Benjamin,25.0,Marketing,,,,elizabethfry@lucas.com,9301053201,10.0,,50.0,Pending,Top Performer
2216,Christopher Clark,,IT,,,,invalidemail.com,99999,5.0,-10.0,100.0,active,
2217,Raymond Johnson,120.0,HR,Calicut,91441.0,2024/07/02,angelamorris@gmail.com,7481492977,1.0,-10.0,100.0,ACTIVE,Good
2218,Christina Ellis,-5.0,IT,,,12-09-2024,charlescampbell@martin.org,,4.0,15.0,100.0,Inactive, 
33,Nathaniel Lee,-5.0,,,,,,1896385351,1.0,-10.0,35.0,Active,Needs Improvement
2220,Douglas Robertson,48.0,,Calicut,496892.0,2018/08/07,,4031933012,5.0,-10.0,,,
2221,Vincent Mcdonald,51.0,Marketing,Thrissur,74969.0,06-10-2023,invalidemail.com,,3.0,,40.0,,
443,Jay Hayes,-5.0,Finance,Kochi,,2020/12/10,invalidemail.com,,10.0,15.0,45.0,active,Top Performer
2223,Richard Mitchell,,Marketing,Kochi,,2019/02/19,,99999,4.0,20.0,,Pending,Good
2224,Carlos Cunningham,,IT,Calicut,23289.0,2025/08/02,,1420189541,1.0,10.0,40.0,,
2225,Jessica Gutierrez,20.0,IT,,,2023/06/21,ayalaarthur@lam-cowan.com,,4.0,10.0,45.0,Active,
239,Kelli Strong,120.0,Sales,Calicut,,2025/08/30,,,2.0,20.0,100.0,ACTIVE, 
205,Michael Camacho,,HR,Calicut,21240.0,2021/12/20,invalidemail.com,6607315964,2.0,15.0,40.0,Inactive, 
119,Mary Burgess,,IT,,38885.0,24-03-2021,onguyen@yahoo.com,99999,10.0,,40.0,Active,Good
2229,Amy Miller,120.0,HR,,79805.0,29-12-2023,invalidemail.com,6151453134,2.0,-10.0,50.0,Active,Top Performer
